id,value
293,0.10454353668889471
294,0.45037678219142563
295,0.8050360771027885
296,0.534940908000428
297,0.5680123502320322
298,0.5036688521490925
299,0.01032940667881832
300,0.21886822921461202
301,0.34915243695653797
302,0.05597529797054901
303,0.0059749791079042325
304,0.34497332393020896
305,0.06037286818839882
306,0.42482907128870395
307,0.04163625162266049
308,0.09102939043782754
309,0.4571611673761937
310,0.07502800547373156
311,0.02833583054570943
312,0.2436075316410381
313,0.939589310165402
314,0.21989155148585615
315,0.7975898827939305
316,0.1490855458597291
317,0.3668917194924174
318,0.8442597765968478
319,0.8490377470633649
320,0.96032606736171
321,0.9886052588633072
322,0.3734354989466253
323,0.031922193544051236
324,0.8455566797091619
325,0.825878557755736
326,0.46629117663792197
327,0.444607743237287
328,0.19558268040513027
329,0.48340705676530604
330,0.3509335332808303
331,0.6630274396821159
332,0.6671637376939651
333,0.9113742194821234
334,0.01719285287231087
335,0.776895581957637
336,0.7285840914045174
337,0.0825421579753367
338,0.9973103276761788
339,0.010940838036565537
340,0.9970971722069031
341,0.06064163060413341
342,0.4502014643238059
343,0.6899416967062033
344,0.3963985791017086
345,0.16438862778869479
346,0.6111031719538675
347,0.5540324051810251
348,0.4184241245844036
349,0.043341960416562686
350,0.9076408267035546
351,0.009779443524584597
352,0.04841664288546965
353,0.40127107694896647
354,0.731723347268419
355,0.3088132405117906
356,0.06629081321821495
357,0.3380409449814473
358,0.953656126052304
359,0.37404202811924825
360,0.46296369302887197
361,0.07249018461062429
362,0.9305378868602238
363,0.058264064026083195
364,0.47141463725036603
365,0.12269764394365001
366,0.7051457771899532
367,0.7679551893420571
368,0.6729890914115211
369,0.14463690868357548
370,0.4503899379875702
371,0.6205041438867189
372,0.055684230134970814
373,0.2346634153817605
374,0.7199137385249996
375,0.08474988938920613
376,0.06900433905629788
377,0.08272043327717904
378,0.08645704558082856
379,0.6309595731543384
380,0.3437652993109489
381,0.030190433797089522
382,0.14597522284238396
383,0.5569686986101787
384,0.42206770180547093
385,0.5754382084777908
386,0.7046143641771894
387,0.5385006123622279
388,0.5544250471247769
389,0.06911459035451906
390,0.706835341445711
391,0.9575602600949231
392,0.028008442395742628
393,0.11970614574496996
394,0.23874005015694855
395,0.8049870913799719
396,0.8395131658302987
397,0.8819930296088453
398,0.8795305625894961
399,0.858794586364584
400,0.9335306335856703
401,0.6620384845443885
402,0.6697887061306753
403,0.9630590891259693
404,0.92024750242176
405,0.5025131555095362
406,0.984159586301691
407,0.6910024996167211
408,0.9256356676799741
409,0.02957551101302991
410,0.8783828839412586
411,0.08705497055883904
412,0.06840399145001208
413,0.5655329132412221
414,0.5887431842069094
415,0.4706316874269504
416,0.2768359659313274
417,0.5569837252875942
418,0.835386191006007
419,0.9580050747849764
420,0.2987731298138364
421,0.618478024589168
422,0.11553967058895609
423,0.23305532972293663
424,0.036649068043421384
425,0.17219786059035924
426,0.5925259906230532
427,0.8868010199499649
428,0.3194582615147985
429,0.7070214333125934
430,0.14284262599574116
431,0.234100931581101
432,0.6760466980079168
433,0.9468338742332709
434,0.5105247642437645
435,0.3879740794435115
436,0.7195298769653005
437,0.695477052617439
438,0.18980548615390225
439,0.3155109524166818
440,0.9846442404541681
441,0.1327184942182189
442,0.7080054085610955
443,0.7233315531196578
444,0.6150298310358295
445,0.5447736602679998
446,0.7987768407113662
447,0.39289029860613356
448,0.8939701361248292
449,0.25577426410172865
450,0.49656474436832143
451,0.7105340320329984
452,0.3702081034492136
453,0.32338093501008813
454,0.4348021790994907
455,0.37149357372226277
456,0.9000094667356398
457,0.15024908335399467
458,0.962339661850979
459,0.7388123877647671
460,0.5731183896755097
461,0.8682200112985763
462,0.21369319051071023
463,0.6366347043733622
464,0.13231071345153067
465,0.27456364400793365
466,0.27999715447462425
467,0.6302620142290766
468,0.5497708702776191
469,0.1618635178934874
470,0.12099604471186587
471,0.6804007691757912
472,0.13198516231901047
473,0.76220242422995
474,0.5773303234372714
475,0.38033395852413276
476,0.6294456029905757
477,0.8307357093349483
478,0.765775050586998
479,0.6131881114868811
480,0.9511477093660751
481,0.017330304008160158
482,0.6435934395609588
483,0.07119564352465824
484,0.2910842016794243
485,0.5229310686232019
486,0.744265933178471
487,0.8676845777972
488,0.23323114019919766
489,0.6046580329060296
490,0.5635248264129668
491,0.555946707278143
492,0.9930613747407863
493,0.6463850344525187
494,0.7951838899926715
495,0.9728172231428369
496,0.09434725718654668
497,0.21992553465613074
498,0.9899590497941202
499,0.02691125224350499
500,0.7888659395945847
501,0.6865875028977799
502,0.6974577355829217
503,0.8295481996316277
504,0.1076017732177672
505,0.8552948241291107
506,0.5817493703765673
507,0.5161671373982715
508,0.22876106558366127
509,0.8012629955443737
510,0.9145587994266172
511,0.7772522617687779
512,0.09800832279645944
513,0.39239815428764646
514,0.06506470754419569
515,0.22096398184797617
516,0.024807752979252196
517,0.7284027159701282
518,0.4003419867744745
519,0.5358514237991653
520,0.6257088037757743
521,0.9305363260924585
522,0.8861895389602029
523,0.6675846304102254
524,0.05970720207277069
525,0.22198553343888205
526,0.9705898348221605
527,0.8479367580067242
528,0.6718878420146608
529,0.9427509311623127
530,0.79640247526029
531,0.20117275297923076
532,0.5697703120455331
533,0.3404522999817624
534,0.036521699475403624
535,0.09851293487996948
536,0.39015645458937964
537,0.23765565856829218
538,0.22024369710802305
539,0.5710432378328637
540,0.7615868191150175
541,0.8717722841963247
542,0.8870446747767695
543,0.3384271534616228
544,0.5368377377379695
545,0.44726898520254865
546,0.7602116662305249
547,0.48828316764748203
548,0.475246854645602
549,0.3782564531568634
550,0.11335559693227171
551,0.8344650325263988
552,0.5536603319473943
553,0.01926306744688777
554,0.18878106275790507
555,0.13594416545344923
556,0.5638316775304272
557,0.3063030876398849
558,0.40564452070057166
559,0.3668132447201792
560,0.31676131942251196
561,0.6921171541957936
562,0.8331417379703386
563,0.33451817060229105
564,0.5716397614442258
565,0.3061164562548482
566,0.2025419999596818
567,0.7332195646394646
568,0.11004519725062245
569,0.1369724737656659
570,0.9775900128451159
571,0.32403670972041976
572,0.6430225043635849
573,0.9150967378943837
574,0.7825542895910526
575,0.32647977762508706
576,0.6313870174312098
577,0.6274593577433455
578,0.21620489414710886
579,0.19676714629552416
580,0.7652492143960485
581,0.09653901105476892
582,0.5001404737234971
583,0.6898380929810262
584,0.5949898413688591
585,0.9592541345311818
586,0.4687247958897741
587,0.10032527669892144
588,0.4399451606182343
589,0.20034036536276378
590,0.028746312419287712
591,0.5615348574641337
592,0.8331956978144954
593,0.46683799060440767
594,0.3654486180947083
595,0.828711328624569
596,0.19402650841680402
597,0.0553766590452105
598,1.5731891054637792e-05
599,0.08030398285829121
600,0.8903171345573805
601,0.5956277439741183
602,0.8516331741613911
603,0.7860727070053624
604,0.2095207943868207
605,0.056317893720040924
606,0.5180821553943308
607,0.04801067389909164
608,0.2513681292871961
609,0.4685060046062375
610,0.018460308410718773
611,0.5027287872555413
612,0.5346297357026525
613,0.6636839174776781
614,0.41617200947833466
615,0.2724199015647284
616,0.06310093469978306
617,0.1767469922444933
618,0.31734175207248094
619,0.7971237341466102
620,0.7095652476338952
621,0.9110568944813642
622,0.5464201805741915
623,0.7215733403042384
624,0.620830674165585
625,0.7284356804084924
626,0.2338999457620502
627,0.9705691254144185
628,0.7041609222623868
629,0.7172636681393038
630,0.10776882773174468
631,0.3396834113975514
632,0.059411575284007534
633,0.2775809795868507
634,0.7431247837689602
635,0.6453912234036404
636,0.9243684190865544
637,0.8370682147296431
638,0.062108117672905805
639,0.6607124313903033
640,0.6222430316725187
641,0.21485743505492572
642,0.33363912423090425
643,0.2650722964011135
644,0.7787506545089183
645,0.9790781832645894
646,0.5659657179767233
647,0.12325870427601582
648,0.7921300562158284
649,0.48324674303089654
650,0.9110768541847456
651,0.17360166911937636
652,0.6331411407707208
653,0.3954607569154529
654,0.18814517318295598
655,0.32778438814714383
656,0.31689023818649575
657,0.6026079102725511
658,0.9717985553205163
659,0.6806019691793278
660,0.23678205294648924
661,0.3985934675228542
662,0.965783957904986
663,0.16109150356940505
664,0.7921580517059339
665,0.46183483445284534
666,0.4513253100479637
667,0.03032736557288329
668,0.333527380088651
669,0.7128888706392241
670,0.5120263880476558
671,0.031468831028884536
672,0.24834985547687483
673,0.051635011645620676
674,0.7045122509107576
675,0.4094281399574211
676,0.07697481911961979
677,0.5101402280276804
678,0.16308140911704117
679,0.3922456524512228
680,0.6281362068233867
681,0.05341747901821969
682,0.5256889623280623
683,0.45187182922468816
684,0.9473570945840208
685,0.1584445366935644
686,0.30370742905678993
687,0.7008971799578471
688,0.958290821631875
689,0.5841956477795516
690,0.8162931869546735
691,0.8005055565587027
692,0.8718202457488259
693,0.6170516118364526
694,0.6252489769025982
695,0.7131412122056182
696,0.789312334707389
697,0.9882213347979789
698,0.3751534377146625
699,0.8331190314441244
700,0.9994921029718339
701,0.036017004598114966
702,0.8413946903518904
703,0.9405945125317852
704,0.5338103086616083
705,0.04593594141847657
706,0.20200403650971388
707,0.3819362502315644
708,0.6683588879147881
709,0.7671373796044048
710,0.8977912743369045
711,0.9667417970915778
712,0.2105122276513528
713,0.36865477729745066
714,0.2967782239239958
715,0.8764337110678415
716,0.8444950558298407
717,0.5408883249514749
718,0.1109634038856343
719,0.47082084892874343
720,0.6696306953914225
721,0.9561651680150798
722,0.5823479356694137
723,0.4109901658366131
724,0.3667776882459469
725,0.648288118519033
726,0.5166179129676273
727,0.02667769794218755
728,0.7343265327102453
729,0.2479356897413284
730,0.4783970146171276
731,0.38199489603046566
732,0.4717245215545335
733,0.6243561500713979
734,0.19846431460228064
735,0.697033014787996
736,0.03773000340366828
737,0.9797293536428631
738,0.9883549943572594
739,0.5116675441482682
740,0.046285246302700256
741,0.767484870924861
742,0.20060231244826543
743,0.5144018725277518
744,0.2895052554458304
745,0.8705032916755522
746,0.16256216311577387
747,0.27408295366856417
748,0.21307507636221623
749,0.8238399216820219
750,0.779207147008401
751,0.8722920663156362
752,0.5728696943853585
753,0.0012972241329803902
754,0.5291272919419521
755,0.04230924810580583
756,0.3370485751242557
757,0.6250953461634918
758,0.6002297055639421
759,0.5437392492778146
760,0.06146577925923846
761,0.04947851135412917
762,0.39340931946533597
763,0.422897089923427
764,0.2538496739663004
765,0.5119212905882139
766,0.4725245441935856
767,0.8401135501186568
768,0.10879464623714796
769,0.5743935084146593
770,0.25929068084608076
771,0.08268965547262286
772,0.5612729586849386
773,0.6763270754069373
774,0.8759896706608753
775,0.8622778026413503
776,0.16427341440081122
777,0.3329495032499429
778,0.8064341704394166
779,0.9891566101163909
780,0.4632315434007269
781,0.8060736738473777
782,0.0016590358801291671
783,0.9415886054389765
784,0.756274896737246
785,0.44281394301714117
786,0.4380760213568746
787,0.136516020960182
788,0.596039877115035
789,0.8678223796322878
790,0.5418253392796812
791,0.6901306107393468
792,0.8188126008675981
793,0.6859007797707491
794,0.1296357277543666
795,0.39932183749822914
796,0.45525534637098775
797,0.9664859946346538
798,0.6814223903638243
799,0.4961416876117206
800,0.8287479090381163
801,0.7311189704287777
802,0.8211122120075854
803,0.39707992118951085
804,0.7003916047863894
805,0.7631328281405936
806,0.5913270968219878
807,0.21023737694634226
808,0.17759519077345753
809,0.2939631622567713
810,0.46450629587171477
811,0.6410370665169391
812,0.6677430343022505
813,0.06210182309628243
814,0.0437792156250385
815,0.6987670728096358
816,0.8316995701525747
817,0.5995395417121792
818,0.628411770509916
819,0.8725435194770343
820,0.7603614640438615
821,0.5753717491157937
822,0.10960419056698467
823,0.40505063162535804
824,0.10866270529869282
825,0.37911225054462194
826,0.6591003467080594
827,0.5354162704469776
828,0.5703651288303196
829,0.8972482672873571
830,0.3152997090388663
831,0.1399337805740638
832,0.8235041394548047
833,0.378311085907194
834,0.31432059549272107
835,0.40365596141875826
836,0.7151775939070073
837,0.7111413547020218
838,0.9533637303005802
839,0.26352540791939616
840,0.8603494435875021
841,0.818977946980168
842,0.9398772263649073
843,0.9951329718964328
844,0.9124739070297575
845,0.5725791830904751
846,0.0206581767240398
847,0.4158271885566236
848,0.2364584537025235
849,0.4481882797526252
850,0.21404598466730862
851,0.1028984275815984
852,0.7829337678620862
853,0.9102116656918317
854,0.36272143365514764
855,0.9470743889712306
856,0.5460553946835361
857,0.5194526953034477
858,0.17598051567720452
859,0.9876335641858769
860,0.10031814337050171
861,0.4113310663783931
862,0.4277044098507077
863,0.010846408504780358
864,0.3608364229450054
865,0.14895371403284352
866,0.24416603373216106
867,0.2509905621757258
868,0.16296120213200938
869,0.8136105171430494
870,0.5902945638495417
871,0.8460793423573133
872,0.771760011367318
873,0.4470795235788375
874,0.036058992918598265
875,0.19367624611658374
876,0.8440264527768259
877,0.29826235292245673
878,0.025263678296025827
879,0.689143978504697
880,0.7906028483962386
881,0.7077385473718989
882,0.6487713774881996
883,0.6448694603571372
884,0.3125117120360258
885,0.20185235051249528
886,0.2673446824619834
887,0.3534222654469157
888,0.4729384253637323
889,0.8232148650144109
890,0.7895255351191575
891,0.8649560114932248
892,0.0842834237698209
893,0.20388102211836867
894,0.7268762290907934
895,0.4073851042421238
896,0.011784645512092462
897,0.8577734295194963
898,0.11192432948303588
899,0.260640463627275
900,0.8656562714022475
901,0.28189883794151926
902,0.9426571426785365
903,0.5590211133404239
904,0.9182865975765254
905,0.6524228780843965
906,0.23974267453431053
907,0.22001323783333837
908,0.7134821406457225
909,0.3639882583704944
910,0.4597307786535877
911,0.9628356886235301
912,0.11990912077326465
913,0.9040326744514884
914,0.25625082794566467
915,0.6132442455295732
916,0.8278102167464256
917,0.693041483843796
918,0.16854287122672396
919,0.6376291645119236
920,0.6781475847104353
921,0.19369068511714294
922,0.3386560528571383
923,0.28759824566790104
924,0.6451194834626521
925,0.658560263247487
926,0.19590393729169864
927,0.8705736484107908
928,0.23038570534600067
929,0.2528438660066642
930,0.39570689484950217
931,0.5460693187298388
932,0.06083784138425963
933,0.5479849622402649
934,0.5404814017796998
935,0.2998921300813798
936,0.4432277085709223
937,0.8419855359904262
938,0.9742179386193676
939,0.1263804560082027
940,0.9108008365377162
941,0.17124102391856344
942,0.203963247595913
943,0.3851673395073255
944,0.4931959117388014
945,0.8979185462946203
946,0.3462396076484766
947,0.11639823414799733
948,0.365652588111565
949,0.5860930354911175
950,0.2541743712895339
951,0.22003969384034827
952,0.9241420810317155
953,0.7663297610979837
954,0.9255899987273303
955,0.3774335382884223
956,0.47578979514984554
957,0.9226551341473634
958,0.713927155451804
959,0.8459892370235719
960,0.9640246524188075
961,0.62627085498652
962,0.958805488820931
963,0.2519921048270888
964,0.09117040625466954
965,0.16971463894568917
966,0.7985869603782129
967,0.8773863767221177
968,0.9748555732883836
969,0.787805324049432
970,0.6248912192016256
971,0.6794090947820652
972,0.9749540862575297
973,0.5144093786723196
974,0.036883458288167525
975,0.15810448876214167
976,0.4501377865576791
977,0.09895898393687774
978,0.29112987660249245
979,0.4891045488567458
980,0.42140052285044627
981,0.175127127179024
982,0.3779806414845259
983,0.8162089736147585
984,0.3864354070282603
985,0.7735484111201603
986,0.750109501506331
987,0.9991821517529555
988,0.41039738098064993
989,0.09889172056805196
990,0.4441806059890743
991,0.9039679742284776
992,0.48880139282565094
993,0.2577665757705564
994,0.8275171674083807
995,0.20030970903862377
996,0.3256322302401303
997,0.3768089865600196
998,0.35137463662499324
999,0.5508852170294684
